gene_symbol,cms_score,study,occurance
SYNGR1,8.3519,Alkorta.Aranburu2012,1
FUT8,8.34417,Sheinfeldt2012,1
RNF216,8.33923,Sheinfeldt2012,1
MAGI1,8.33654,Simonson2010,1
SYN2,8.33577,Zhou2013,1
TAS2R43,8.31826,Hu2017,1
ANKRD29,8.30483,Sheinfeldt2012,1
LAMA3,8.30483,Sheinfeldt2012,1
NPC1,8.30483,Sheinfeldt2012,1
CGGBP1,8.29647,Sheinfeldt2012,1
ZNF654,8.29647,Sheinfeldt2012,1
NCLN,8.26478,Alkorta.Aranburu2012,1
CYTH3,8.26404,Simonson2010,1
DAGLB,8.26404,Sheinfeldt2012,1
MDGA1,8.26404,Sheinfeldt2012,1
DLG1,8.25081,Clemente2014,1
SAFB2,8.21785,Sheinfeldt2012,1
ZNRF4,8.21785,Sheinfeldt2012,1
CPT2,8.21079,Eichstaedt2017,1
MAGOH,8.21079,Eichstaedt2017,1
PRKAR1B,8.20549,Arciero2018,1
APBB1IP,8.19871,Eichstaedt2017,1
GAD2,8.19871,Bigham2014diffexprgenes,1
ARHGAP22,8.18291,Arciero2018,1
ACAP3,8.17316,Gou2014,1
AURKAIP1,8.17316,Gou2014,1
B3GALT6,8.17316,Gou2014,1
DVL1,8.17316,Gou2014,1
MXRA8,8.17316,Gou2014,1
PUSL1,8.17316,Gou2014,1
SCNN1D,8.17316,Gou2014,1
SDF4,8.17316,Gou2014,1
TAS1R3,8.17316,Gou2014,1
TNFRSF4,8.17316,Gou2014,1
UBE2J2,8.17316,Gou2014,1
CBLL1,8.17291,Eichstaedt2014,1
DLD,8.17291,Eichstaedt2014,1
SLC26A3,8.17291,Eichstaedt2014,1
COL22A1,8.16807,Sheinfeldt2012,1
IFNG,8.15193,Simonson2010apriorilist,1
CYP2F1,8.1452,Simonson2010apriorilist,1
FRMD4A,8.14396,Sheinfeldt2012,1
SNX10,8.14382,Sheinfeldt2012,1
SULT1C2,8.1383,Simonson2010,1
SULT1C3,8.1383,Simonson2010,1
ENTPD1,8.13445,Simonson2010,1
PRSS21,8.12585,Udpa204,1
PRSS22,8.12585,Gou2014,1
PRSS30P,8.12585,Udpa204,1
PRSS41,8.12585,Udpa204,1
SRRM2,8.12585,Gou2014,1
FREM2,8.11672,Eichstaedt2014,1
NHLRC3,8.11672,Eichstaedt2014,1
PROSER1,8.11672,Eichstaedt2014,1
ADCY1,8.116,Simonson2010,1
GALNT7,8.10029,Simonson2010,1
PODN,8.08418,Eichstaedt2017,1
SCP2,8.08418,Eichstaedt2017,1
SLC1A7,8.08418,Eichstaedt2017,1
UNC5C,8.06605,Simonson2010,1
GAK,8.06501,Sheinfeldt2012,1
CA10,8.06501,Sheinfeldt2012,1
TJP1,8.05287,Ortiz.Barahona2010HRElocations,1
C9orf3,8.05119,Alkorta.Aranburu2012,1
FBP1,8.05119,Sheinfeldt2012,1
FBP2,8.05119,Sheinfeldt2012,1
C6orf89,8.04853,Arciero2018,1
GTF2A1L,8.04689,Sheinfeldt2012,1
PPP1R21,8.04689,Sheinfeldt2012,1
ACTG1P4,8.0431,Sheinfeldt2012,1
AMY2A,8.0431,Sheinfeldt2012,1
AMY2B,8.0431,Sheinfeldt2012,1
RNPC3,8.0431,Sheinfeldt2012,1
CNOT2,8.03313,Alkorta.Aranburu2012,1
PTPRB,8.03313,Arciero2018,1
ZNF618,8.01148,Simonson2010,1
CPA1,8.00836,Bigham2014diffexprgenes,1
UBE2E3,8.00586,Sheinfeldt2012,1
TLL2,8.00535,Sheinfeldt2012,1
ANKFY1,8.00449,Sheinfeldt2012,1
CYB5D2,8.00449,Sheinfeldt2012,1
IFNA10,7.99873,Udpa204,1
IFNA14,7.99873,Udpa204,1
IFNA16,7.99873,Udpa204,1
IFNA17,7.99873,Udpa204,1
IFNA4,7.99873,Udpa204,1
IFNA7,7.99873,Udpa204,1
TCL1A,7.99158,Bigham2014diffexprgenes,1
RHOBTB1,7.99158,Ortiz.Barahona2010HRElocations,1
MYH13,7.98582,Gou2014,1
RBM17,7.98453,Sheinfeldt2012,1
FAM122A,7.98318,Alkorta.Aranburu2012,1
GRIK1,7.98318,Sheinfeldt2012,1
STAU2,7.98311,Sheinfeldt2012,1
CERS6,7.97702,Sheinfeldt2012,1
G6PC2,7.97702,Sheinfeldt2012,1
NOSTRIN,7.97702,Sheinfeldt2012,1
SPC25,7.97702,Sheinfeldt2012,1
AKAP13,7.97295,Alkorta.Aranburu2012,1
KLHL25,7.97295,Alkorta.Aranburu2012,1
CCDC27,7.95988,Alkorta.Aranburu2012,1
CORO7,7.94854,Simonson2010,1
DNAJA3,7.94854,Simonson2010,1
GLIS2,7.94854,Artigas2015,1
TFAP4,7.94854,Artigas2015,1
ARL9,7.92989,Sheinfeldt2012,1
PAICS,7.92989,Sheinfeldt2012,1
PPAT,7.92989,Sheinfeldt2012,1
SRP72,7.92989,Sheinfeldt2012,1
CACNA2D4,7.92989,Sheinfeldt2012,1
PDCD4,7.92988,Simonson2010,1
XXYLT1,7.9237,Arciero2018,1
TRIM44,7.92275,Sheinfeldt2012,1
SVEP1,7.90605,Arciero2018,1
LRP1B,7.88626,Sheinfeldt2012,1
CNTNAP5,7.88626,Alkorta.Aranburu2012,1
SLC35F1,7.88446,Witt2019,1
CATSPER2,7.88259,Sheinfeldt2012,1
PPIP5K1,7.88259,Sheinfeldt2012,1
ACTB,7.88181,Horscroft2017,1
BRMS1L,7.87549,Sheinfeldt2012,1
MS4A1,7.87392,Sheinfeldt2012,1
MS4A12,7.87392,Sheinfeldt2012,1
MS4A13,7.87392,Sheinfeldt2012,1
MS4A14,7.87392,Sheinfeldt2012,1
MS4A5,7.87392,Sheinfeldt2012,1
MS4A7,7.87392,Sheinfeldt2012,1
SSBP3,7.86812,Arciero2018,1
MEP1A,7.86558,Sheinfeldt2012,1
PLA2G7,7.86558,Sheinfeldt2012,1
QRFPR,7.85191,Sheinfeldt2012,1
ARHGAP25,7.85191,Eichstaedt2014,1
ASL,7.85021,Simonson2010,1
GUSB,7.85021,Simonson2010,1
IKZF3,7.84963,Udpa204,1
ZPBP2,7.84963,Udpa204,1
DGKD,7.83564,Bigham2014diffexprgenes,1
CENPQ,7.82795,Eichstaedt2014,1
RLN1,7.82427,Bigham2010,1
SNORA70B,7.82284,Sheinfeldt2012,1
CLIP4,7.82129,Sheinfeldt2012,1
CLIC5,7.81325,Sheinfeldt2012,1
ARAP3,7.81073,Eichstaedt2014,1
FCHSD1,7.81073,Eichstaedt2014,1
HDAC3,7.81073,Eichstaedt2014,1
RELL2,7.81073,Eichstaedt2014,1
NRXN3,7.80865,Udpa204,1
MGAM,7.79746,Sheinfeldt2012,1
SETBP1,7.79295,Arciero2018,1
CDHR5,7.79295,Sheinfeldt2012,1
DEAF1,7.79295,Sheinfeldt2012,1
DRD4,7.79295,Sheinfeldt2012,1
EPS8L2,7.79295,Sheinfeldt2012,1
LRRC56,7.79295,Gou2014,1
PHRF1,7.79295,Gou2014,1
RASSF7,7.79295,Gou2014,1
SCT,7.79295,Sheinfeldt2012,1
TMEM80,7.79295,Sheinfeldt2012,1
MYOF,7.78195,Simonson2010,1
C8orf74,7.77893,Sheinfeldt2012,1
RP1L1,7.77893,Sheinfeldt2012,1
B3GALT2,7.77893,Sheinfeldt2012,1
CDC73,7.77893,Sheinfeldt2012,1
GLRX2,7.77893,Sheinfeldt2012,1
MIR1278,7.77893,Sheinfeldt2012,1
FRAS1,7.77609,Alkorta.Aranburu2012,1
COL1A2,7.77433,Bigham2014diffexprgenes,1
RFLNA,7.77012,Arciero2018,1
EIF2AK1,7.76348,Simonson2010,1
USP42,7.76348,Simonson2010,1
TAC4,7.74379,Sheinfeldt2012,1
CUZD1,7.74379,Alkorta.Aranburu2012,1
CENPV,7.73372,Sheinfeldt2012,1
MIR1288,7.73372,Sheinfeldt2012,1
PIGL,7.73372,Sheinfeldt2012,1
PRPF4B,7.72939,Alkorta.Aranburu2012,1
NEIL3,7.7198,Artigas2015,1
RASGRF1,7.71968,Sheinfeldt2012,1
EMX1,7.71127,Sheinfeldt2012,1
SFXN5,7.71127,Sheinfeldt2012,1
VWDE,7.70987,Eichstaedt2017,1
MAN1A1,7.70616,Eichstaedt2014,1
IL1R2,7.70616,Sheinfeldt2012,1
BCL11A,7.70187,Sheinfeldt2012,1
GIMAP4,7.69827,Eichstaedt2014,1
GIMAP7,7.69827,Eichstaedt2014,1
GIMAP8,7.69827,Simonson2010,1
CFL1,7.68448,Eichstaedt2014,1
KAT5,7.68448,Eichstaedt2014,1
OVOL1,7.68448,Eichstaedt2014,1
RNASEH2C,7.68448,Eichstaedt2014,1
POGLUT1,7.66687,Sheinfeldt2012,1
COL4A1,7.65729,Sheinfeldt2012,1
PHLDB2,7.64932,Sheinfeldt2012,1
PLCXD2,7.64932,Sheinfeldt2012,1
MIR1237,7.64663,Eichstaedt2014,1
IRF1,7.64155,Ortiz.Barahona2010HRElocations,1
RAD50,7.64155,Sheinfeldt2012,1
EYA1,7.63084,Sheinfeldt2012,1
LINC00167,7.63084,Sheinfeldt2012,1
PRDM10,7.63084,Sheinfeldt2012,1
PURG,7.61589,Sheinfeldt2012,1
WRN,7.61589,Sheinfeldt2012,1
SAMD5,7.61544,Simonson2010,1
KDM5A,7.60911,Sheinfeldt2012,1
PPFIBP1,7.60905,Arciero2018,1
ACAT2,7.60609,Sheinfeldt2012,1
MAS1,7.60609,Sheinfeldt2012,1
MRPL18,7.60609,Sheinfeldt2012,1
PNLDC1,7.60609,Sheinfeldt2012,1
SNORA20,7.60609,Sheinfeldt2012,1
SNORA29,7.60609,Sheinfeldt2012,1
TCP1,7.60609,Sheinfeldt2012,1
WTAP,7.60609,Sheinfeldt2012,1
DIRC3,7.59966,Zhou2013,1
ELMO1,7.59897,Simonson2010,1
PARVG,7.58881,Arciero2018,1
TCF7L1,7.58881,Sheinfeldt2012,1
SLC38A4,7.58428,Sheinfeldt2012,1
BAIAP2,7.57913,Arciero2018,1
RPTOR,7.57913,Sheinfeldt2012,1
VPS8,7.57442,Sheinfeldt2012,1
ST3GAL3,7.56976,Simonson2010,1
EPHB2,7.56976,Sheinfeldt2012,1
COL4A2,7.56925,Sheinfeldt2012,1
BRF1,7.55912,Udpa204,1
GPR35,7.54837,Gou2014,1
KIF1A,7.54837,Gou2014,1
ANKUB1,7.53629,Sheinfeldt2012,1
RNF13,7.53629,Sheinfeldt2012,1
WWTR1,7.53629,Arciero2018,1
COL20A1,7.53263,Gou2014,1
KCNQ2,7.53263,Gou2014,1
C1QB,7.53263,Sheinfeldt2012,1
C1QC,7.53263,Sheinfeldt2012,1
EPHA8,7.53263,Sheinfeldt2012,1
ZBTB40,7.53263,Sheinfeldt2012,1
MON2,7.53087,Sheinfeldt2012,1
PPM1H,7.53087,Sheinfeldt2012,1
MYRIP,7.52498,Arciero2018,1
COL12A1,7.52485,Arciero2018,1
FILIP1,7.52485,Arciero2018,1
HMGN3,7.52363,Simonson2010,1
SLC30A4,7.51921,Clemente2014,1
STRA6,7.51773,Halllist1,1
XPR1,7.51437,Simonson2010,1
RNF175,7.51061,Sheinfeldt2012,1
CHRNE,7.50417,Arciero2018,1
PLD2,7.50417,Huerta.sanchez2013hypoxgeneset,1
TM4SF5,7.50417,Arciero2018,1
CHD6,7.46688,Zhou2013,1
POLN,7.43234,Sheinfeldt2012,1
CEND1,7.42775,Sheinfeldt2012,1
CHID1,7.42775,Peng2010,1
PNPLA2,7.42775,Sheinfeldt2012,1
RPLP2,7.42775,Sheinfeldt2012,1
SLC25A22,7.42775,Sheinfeldt2012,1
SNORA52,7.42775,Sheinfeldt2012,1
TALDO1,7.42775,Sheinfeldt2012,1
TSPAN4,7.42775,Peng2010,1
CEP135,7.41752,Sheinfeldt2012,1
CD96,7.41424,Sheinfeldt2012,1
ZBED2,7.41424,Sheinfeldt2012,1
TBC1D23,7.40928,Sheinfeldt2012,1
GMDS,7.40648,Sheinfeldt2012,1
APOBEC4,7.39802,Alkorta.Aranburu2012,1
RTN4R,7.38855,Ortiz.Barahona2010HRElocations,1
CASC16,7.38608,Arciero2018,1
CYP7B1,7.38249,Alkorta.Aranburu2012,1
LOC401463,7.38249,Alkorta.Aranburu2012,1
PTPRF,7.36838,Simonson2010,1
RAPGEF4,7.36491,Sheinfeldt2012,1
RIC3,7.36025,Sheinfeldt2012,1
TUB,7.36025,Sheinfeldt2012,1
RUNX1,7.3598,Moore2017,1
FARSB,7.3592,Sheinfeldt2012,1
MOGAT1,7.3592,Sheinfeldt2012,1
DMTF1,7.3441,Udpa204,1
ADRA1A,7.33943,Bigham2009,1
NFRKB,7.3369,Sheinfeldt2012,1
C7orf50,7.33611,Arciero2018,1
SUN1,7.33611,Eichstaedt2017,1
OR1D2,7.33215,Sheinfeldt2012,1
OR1D5,7.33215,Sheinfeldt2012,1
OR1G1,7.33215,Sheinfeldt2012,1
B4GALT7,7.32113,Gou2014,1
TMED9,7.32113,Gou2014,1
ZNF800,7.31044,Simonson2010,1
DNAJC10,7.30415,Simonson2010,1
SERINC1,7.28428,Eichstaedt2014,1
ATP2A2,7.28252,Bigham2010,1
DYRK3,7.27679,Alkorta.Aranburu2012,1
RASSF5,7.27679,Alkorta.Aranburu2012,1
LTBP2,7.27592,Artigas2015,1
MAML2,7.27209,Ortiz.Barahona2010HRElocations,1
CAMK4,7.27087,Sheinfeldt2012,1
STARD4,7.27087,Sheinfeldt2012,1
GSG1L,7.25747,Simonson2010,1
CYB5R4,7.25734,Simonson2010apriorilist,1
ASF1A,7.24852,Simonson2010,1
MCM9,7.24852,Simonson2010,1
LAMA2,7.24694,Sheinfeldt2012,1
MOXD1,7.24665,Bigham2010,1
DNAH11,7.23834,Clemente2014,1
SP4,7.23834,Clemente2014,1
GPR37L1,7.23316,Gou2014,1
LGR6,7.23316,Gou2014,1
PTPN7,7.23316,Gou2014,1
CALM2,7.22549,Simonson2010,1
TTC7A,7.22549,Arciero2018,1
NMBR,7.212,Sheinfeldt2012,1
CELF2,7.21172,Sheinfeldt2012,1
IL17RD,7.21004,Sheinfeldt2012,1
SPATA12,7.21004,Sheinfeldt2012,1
CDC27,7.20958,Sheinfeldt2012,1
MYL4,7.20958,Sheinfeldt2012,1
SHANK2,7.20882,Sheinfeldt2012,1
DPY19L1P1,7.19368,Zhou2013,1
CXCL2,7.19246,Simonson2010,1
CXCL3,7.19246,Simonson2010,1
LINC00368,7.1836,Arciero2018,1
PRB4,7.17865,Hu2017,1
FAM173A,7.17777,Sheinfeldt2012,1
LMF1,7.17777,Sheinfeldt2012,1
PRR25,7.17777,Sheinfeldt2012,1
LEPR,7.17308,Moore2017,1
CLYBL,7.17122,Sheinfeldt2012,1
CDK5R1,7.16962,Alkorta.Aranburu2012,1
ACER1,7.15368,Sheinfeldt2012,1
ALKBH7,7.15368,Sheinfeldt2012,1
CLPP,7.15368,Sheinfeldt2012,1
GTF2F1,7.15368,Sheinfeldt2012,1
MLLT1,7.15368,Sheinfeldt2012,1
PSPN,7.15368,Sheinfeldt2012,1
HVCN1,7.13985,Bigham2010,1
PPP1CC,7.13985,Bigham2010,1
TCTN1,7.13985,Bigham2010,1
CAPZB,7.13119,Sheinfeldt2012,1
CDK3,7.12584,Sheinfeldt2012,1
EVPL,7.12584,Sheinfeldt2012,1
EXOC7,7.12584,Sheinfeldt2012,1
GALR2,7.12584,Sheinfeldt2012,1
SRP68,7.12584,Sheinfeldt2012,1
ZACN,7.12584,Sheinfeldt2012,1
IGSF10,7.11379,Sheinfeldt2012,1
MED12L,7.11379,Sheinfeldt2012,1
P2RY12,7.11379,Sheinfeldt2012,1
SYT13,7.11379,Sheinfeldt2012,1
SLC35B4,7.10776,Gou2014,1
DNAJC13,7.10716,Sheinfeldt2012,1
ZNF121,7.10716,Sheinfeldt2012,1
ZNF426,7.10716,Sheinfeldt2012,1
ZNF560,7.10716,Clemente2014,1
ZNF561,7.10716,Sheinfeldt2012,1
ZNF562,7.10716,Sheinfeldt2012,1
DNM3,7.10716,Ortiz.Barahona2010HRElocations,1
CACNA1D,7.10547,Arciero2018,1
ZNF266,7.10547,Clemente2014,1
ZNF559-ZNF177,7.10547,Sheinfeldt2012,1
ZBTB16,7.10547,Arciero2018,1
PER3,7.10383,Sheinfeldt2012,1
UTS2,7.10383,Sheinfeldt2012,1
VAMP3,7.10383,Sheinfeldt2012,1
ITGA8,7.09985,Sheinfeldt2012,1
SCAPER,7.08571,Sheinfeldt2012,1
KSR2,7.08571,Sheinfeldt2012,1
TEX15,7.07287,Sheinfeldt2012,1
SLC25A37,7.07235,Sheinfeldt2012,1
CHST6,7.07235,Sheinfeldt2012,1
LRRTM4,7.06335,Sheinfeldt2012,1
BCL6,7.04257,Ortiz.Barahona2010HRElocations,1
CCDC63,7.01192,Bigham2010,1
MYL2,7.01192,Bigham2010,1
C7orf71,7.00854,Sheinfeldt2012,1
KIAA0087,7.00854,Sheinfeldt2012,1
SKAP2,7.00854,Sheinfeldt2012,1
ARHGAP12,7.00822,Sheinfeldt2012,1
GDNF,7.00425,Bigham2014diffexprgenes,1
RNF168,7.0035,Hu2017,1
DYNLT1,7.00323,Eichstaedt2017,1
SYTL3,7.00323,Eichstaedt2017,1
TULP4,7.00323,Eichstaedt2014,1
CDCP1,6.99908,Sheinfeldt2012,1
CLEC3B,6.99908,Sheinfeldt2012,1
CPNE4,6.99908,Bigham2009,1
HES5,6.99908,Eichstaedt2014,1
MORN1,6.99908,Alkorta.Aranburu2012,1
PANK4,6.99908,Eichstaedt2014,1
SVOPL,6.98718,Sheinfeldt2012,1
RFX4,6.98681,Sheinfeldt2012,1
PAG1,6.97775,Ortiz.Barahona2010HRElocations,1
SLCO1B3,6.97775,Eichstaedt2014,1
ENTHD1,6.97025,Alkorta.Aranburu2012,1
FAM83F,6.97025,Alkorta.Aranburu2012,1
GRAP2,6.97025,Alkorta.Aranburu2012,1
APOL1,6.96925,Simonson2010,1
FBXL12,6.9666,Sheinfeldt2012,1
OLFM2,6.9666,Sheinfeldt2012,1
UBL5,6.9666,Sheinfeldt2012,1
ZNF846,6.9666,Sheinfeldt2012,1
SEMA3D,6.94262,Artigas2015,1
ZC3H18,6.93983,Hu2017,1
OR1A1,6.93969,Sheinfeldt2012,1
OR1A2,6.93969,Sheinfeldt2012,1
CPN1,6.93395,Simonson2010,1
AUH,6.92488,Sheinfeldt2012,1
TBC1D2,6.91676,Alkorta.Aranburu2012,1
MT1G,6.91485,Alkorta.Aranburu2012,1
GOSR2,6.90109,Sheinfeldt2012,1
WNT9B,6.90109,Sheinfeldt2012,1
BRI3,6.8976,Sheinfeldt2012,1
ADSS,6.89642,Sheinfeldt2012,1
ERVH48-1,6.89582,Eichstaedt2014,1
NDUFV3,6.89582,Eichstaedt2014,1
WDR4,6.89582,Eichstaedt2014,1
ARHGEF15,6.89039,Gou2014,1
PFAS,6.89039,Gou2014,1
RANGRF,6.89039,Gou2014,1
SLC25A35,6.89039,Gou2014,1
PLCB4,6.88895,Simonson2010,1
PAIP2B,6.88608,Simonson2010,1
PITPNC1,6.87895,Sheinfeldt2012,1
LSAMP,6.87439,Arciero2018,1
SLC35F3,6.87058,Sheinfeldt2012,1
PCSK6,6.84589,Alkorta.Aranburu2012,1
DOK6,6.84575,Artigas2015,1
PFN2,6.84574,Sheinfeldt2012,1
LINC02389,6.84396,Arciero2018,1
TBC1D30,6.84396,Sheinfeldt2012,1
ALMS1,6.82698,Clemente2014,1
KDELR2,6.81989,Sheinfeldt2012,1
ZNF675,6.81989,Udpa204,1
TOMM20,6.80792,Sheinfeldt2012,1
RAB31,6.79066,Alkorta.Aranburu2012,1
SLC25A33,6.79066,Sheinfeldt2012,1
SPSB1,6.79066,Sheinfeldt2012,1
H6PD,6.78693,Sheinfeldt2012,1
KCNN4,6.78411,Zhou2013,1
RGS16,6.78352,Sheinfeldt2012,1
RGS8,6.78352,Sheinfeldt2012,1
RNASEL,6.78352,Sheinfeldt2012,1
PA2G4P4,6.77469,Simonson2010,1
TIPARP,6.77469,Simonson2010,1
LRRC7,6.77469,Sheinfeldt2012,1
PIN1P1,6.77469,Sheinfeldt2012,1
ZDHHC23,6.77348,Sheinfeldt2012,1
CDA,6.77348,Sheinfeldt2012,1
LIMCH1,6.76893,Eichstaedt2014,1
ARHGAP26,6.76416,Sheinfeldt2012,1
TBCEL,6.75952,Sheinfeldt2012,1
TECTA,6.75952,Sheinfeldt2012,1
TMEM132C,6.75948,Eichstaedt2017,1
IZUMO3,6.74575,Artigas2015,1
SLC26A7,6.74575,Sheinfeldt2012,1
PTPN4,6.74575,Sheinfeldt2012,1
BEND7,6.74575,Simonson2010,1
SEPHS1,6.74575,Simonson2010,1
JAK1,6.74161,Clemente2014,1
DOC2B,6.73727,Sheinfeldt2012,1
CTBP2,6.73392,Ortiz.Barahona2010HRElocations,1
MCPH1,6.73234,Peng2010,1
OGDHL,6.71127,Arciero2018,1
BYSL,6.69355,Sheinfeldt2012,1
CCND3,6.69355,Sheinfeldt2012,1
OXR1,6.68778,Alkorta.Aranburu2012,1
AZIN1,6.6773,Clemente2014,1
C6orf120,6.66804,Sheinfeldt2012,1
LINC00242,6.66804,Sheinfeldt2012,1
PHF10,6.66804,Sheinfeldt2012,1
TCTE3,6.66804,Sheinfeldt2012,1
WDR27,6.66804,Sheinfeldt2012,1
GYS1,6.66246,Ortiz.Barahona2010HRElocations,1
KRT86,6.65595,Sheinfeldt2012,1
CGNL1,6.65157,Eichstaedt2014,1
ATP6V1F,6.64488,Sheinfeldt2012,1
KCP,6.64488,Sheinfeldt2012,1
ACTA2,6.64021,Sheinfeldt2012,1
FAS,6.64021,Sheinfeldt2012,1
STAMBPL1,6.64021,Sheinfeldt2012,1
IRS1,6.635,Sheinfeldt2012,1
RHBDD1,6.635,Arciero2018,1
SHC4,6.63235,Simonson2010,1
GOT2,6.63161,Arciero2018,1
SEC14L4,6.62345,Eichstaedt2017,1
ADAM12,6.62004,Simonson2010,1
LPL,6.6163,Sheinfeldt2012,1
CYB5A,6.60699,Sheinfeldt2012,1
EXTL3,6.60581,Simonson2010,1
INTS9,6.60581,Simonson2010,1
WIZ,6.59459,Ortiz.Barahona2010HRElocations,1
ANK3,6.59459,Simonson2010,1
HMGB2,6.59397,Simonson2010,1
SAP30,6.59397,Simonson2010,1
SCRG1,6.59397,Simonson2010,1
CCDC66,6.57973,Sheinfeldt2012,1
LEKR1,6.57018,Simonson2010,1
TAOK3,6.56613,Arciero2018,1
RCCD1,6.56516,Sheinfeldt2012,1
UNC45A,6.56516,Sheinfeldt2012,1
MYCBP2,6.56516,Sheinfeldt2012,1
CYP2B6,6.56033,Simonson2010apriorilist,1
CINP,6.56033,Sheinfeldt2012,1
FOXJ2,6.55929,Arciero2018,1
SLC2A3,6.55929,Ortiz.Barahona2010HRElocations,1
NAT2,6.55607,Sheinfeldt2012,1
DNAJB4,6.55438,Clemente2014,1
FUBP1,6.55438,Clemente2014,1
NEXN,6.55438,Clemente2014,1
AP4E1,6.55228,Sheinfeldt2012,1
TNFAIP8L3,6.55228,Sheinfeldt2012,1
CREG2,6.54753,Sheinfeldt2012,1
RFX8,6.54753,Sheinfeldt2012,1
C1orf112,6.54683,Sheinfeldt2012,1
METTL18,6.54683,Sheinfeldt2012,1
SELE,6.54683,Sheinfeldt2012,1
SELL,6.54683,Sheinfeldt2012,1
LINGO1,6.54605,Sheinfeldt2012,1
ASAP2,6.54333,Simonson2010,1
VGLL4,6.5278,Simonson2010,1
MYH11,6.52589,Simonson2010,1
OSCP1,6.52278,Eichstaedt2014,1
STK40,6.52278,Gou2014,1
CTNNA1,6.52181,Bigham2014diffexprgenes,1
LINC00331,6.52181,Sheinfeldt2012,1
OLFML1,6.51948,Sheinfeldt2012,1
PPFIBP2,6.51948,Sheinfeldt2012,1
SYT9,6.51948,Sheinfeldt2012,1
GCNT3,6.51832,Witt2019,1
CCDC106,6.51244,Sheinfeldt2012,1
U2AF2,6.51244,Sheinfeldt2012,1
ZNF580,6.51244,Sheinfeldt2012,1
ZNF581,6.51244,Sheinfeldt2012,1
ZNF784,6.51244,Sheinfeldt2012,1
C9orf170,6.51004,Sheinfeldt2012,1
LAMB1,6.50384,Eichstaedt2014,1
RNF114,6.50384,Simonson2010,1
SNAI1,6.50384,Simonson2010,1
TMEM189,6.50384,Simonson2010,1
UBE2V1,6.50384,Simonson2010,1
ARHGAP28,6.50384,Simonson2010,1
PNMA1,6.49379,Bigham2014diffexprgenes,1
DGKI,6.49375,Sheinfeldt2012,1
PYGL,6.49177,Arciero2018,1
SORCS1,6.49129,Sheinfeldt2012,1
MIMT1,6.47341,Sheinfeldt2012,1
ZIM2,6.47341,Sheinfeldt2012,1
MEMO1,6.45848,Sheinfeldt2012,1
CARD8,6.45848,Sheinfeldt2012,1
LIG1,6.45848,Sheinfeldt2012,1
PLA2G4C,6.45848,Sheinfeldt2012,1
TMEM196,6.45407,Sheinfeldt2012,1
TWISTNB,6.45407,Sheinfeldt2012,1
RAET1K,6.45407,Eichstaedt2014,1
RAET1L,6.45407,Eichstaedt2014,1
PPM1E,6.45407,Sheinfeldt2012,1
TRIM37,6.45407,Sheinfeldt2012,1
BDNF-AS,6.45407,Arciero2018,1
ADGRV1,6.44937,Arciero2018,1
DDX10,6.44937,Eichstaedt2017,1
EXPH5,6.44937,Sheinfeldt2012,1
C22orf34,6.44816,Sheinfeldt2012,1
LZTS1,6.44304,Alkorta.Aranburu2012,1
GDF10,6.44183,Eichstaedt2017,1
RBP3,6.44183,Alkorta.Aranburu2012,1
CYP2D6,6.44129,Alkorta.Aranburu2012,1
NAGA,6.44129,Alkorta.Aranburu2012,1
NDUFA6,6.44129,Alkorta.Aranburu2012,1
TNIP3,6.44039,Sheinfeldt2012,1
SLC9A3,6.43563,Arciero2018,1
UCN,6.43104,Simonson2010apriorilist,1
ARMS2,6.42176,Sheinfeldt2012,1
DMBT1,6.42176,Sheinfeldt2012,1
HTRA1,6.42176,Sheinfeldt2012,1
NOL11,6.41149,Sheinfeldt2012,1
NTNG1,6.41149,Sheinfeldt2012,1
DAPK1,6.40578,Sheinfeldt2012,1
LINC00290,6.40512,Sheinfeldt2012,1
CRKL,6.39899,Ortiz.Barahona2010HRElocations,1
SNAP29,6.39899,Sheinfeldt2012,1
FGF10,6.39329,Yang2017,1
BAG2,6.37384,Sheinfeldt2012,1
RAB23,6.37384,Sheinfeldt2012,1
ZNF451,6.37384,Sheinfeldt2012,1
KRTAP10-1,6.37384,Sheinfeldt2012,1
KRTAP10-2,6.37384,Sheinfeldt2012,1
TSPEAR,6.37384,Sheinfeldt2012,1
TSPEAR-AS1,6.37384,Sheinfeldt2012,1
CCRL2,6.37078,Alkorta.Aranburu2012,1
LIPA,6.35964,Sheinfeldt2012,1
SYT5,6.35865,Ortiz.Barahona2010HRElocations,1
WNT7A,6.34766,Sheinfeldt2012,1
DIAPH3,6.33469,Sheinfeldt2012,1
FBXW8,6.33469,Eichstaedt2014,1
IGF2R,6.33404,Alkorta.Aranburu2012,1
LOC729603,6.33404,Alkorta.Aranburu2012,1
SLC29A4,6.33042,Arciero2018,1
CCT6B,6.32931,Sheinfeldt2012,1
LIG3,6.32931,Sheinfeldt2012,1
ZNF830,6.32931,Sheinfeldt2012,1
MBD4,6.32572,Simonson2010,1
RPL32P3,6.32572,Simonson2010,1
MIR487A,6.31944,Artigas2015,1
EFNB2,6.30403,Sheinfeldt2012,1
CRMP1,6.30235,Alkorta.Aranburu2012,1
JAKMIP1,6.30235,Alkorta.Aranburu2012,1
GABRR1,6.29343,Simonson2010,1
RRAGD,6.29343,Ortiz.Barahona2010HRElocations,1
ZC3H3,6.29235,Gou2014,1
COPS7B,6.28474,Sheinfeldt2012,1
